id,title,tags
42618,Sweet Charity,"broken engag chariti celebr tragic love dancehal girl shirleymaclain johnmcmartin ricardomontalban sammydavis, jr.chita rivera bobfoss comedi drama music romanc taxi dancer chariti continu to have faith in the human race despit appar endless disappoint at it hands, and hope that she will final meet the nice young man to romanc her away from her sleazi life. maybe, just maybe, handsom oscar will be the one to do it."
171274,Inherent Vice,"base on novel 1970 privat investig smoke marijuana lo angel joaquinphoenix joshbrolin owenwilson katherinewaterston reesewitherspoon paulthomasanderson comedi romanc crime drama mysteri in lo angel at the turn of the 1970s, drug-fuel detect larri ""doc"" sportello investig the disappear of an ex-girlfriend."
24432,Doogal,
109417,Battle of the Year,"music 3d joshholloway joshpeck chrisbrown lazalonso caitylotz bensonle music drama a down-on-his-luck coach is hire to prepar a team of the best american dancer for an intern tournament that attract all the best crew from around the world, but the american haven't won in fifteen years."
13948,An American Carol,"terrorist parodi documentari filmmak sattir kevinfarley kelseygramm leslienielsen traceadkin robertdavi davidzuck comedi fantasi in an american carol a cynical, anti-american hollywood filmmak set out on a crusad to abolish the 4th of juli holiday. he is visit by three spirit who take him on a hilari journey in an attempt to show him the true mean of america."
106747,Machete Kills,mexico white hous nuclear missil machet outer space dannytrejo melgibson amberheard michellerodriguez sof\u00edavergara robertrodriguez action crime thriller ex-federal agent machet is recruit by the presid of the unit state for a mission which would be imposs for ani mortal man – he must take down a madman revolutionari and an eccentr billionair arm dealer who ha hatch a plan to spread war and anarchi across the planet.
10929,Willard,"bad boss evil mother reveng humili obedi crispinglov r.lee ermeylaura harringjacki burroughsashlyn gere glenmorgan horror desper for companionship, the repress willard befriend a group of rat that inhabit hi late father' deterior mansion. in these furri creatures, willard find temporari refug from daili abus at the hand of hi bedridden mother and hi father' old partner, frank. soon it becom clear that the brood of rodent is readi and will to exact a vicious, deadli reveng on anyon who dare to bulli their sensit new master."
14220,Strange Wilderness,"tv show bigfoot stevezahn allencovert jonahhil kevinheffernan ashleyscott fredwolf comedi with the rate drop for a wilderness-them tv show, two anim fan go to the and in search of bigfoot."
46435,Topsy-Turvy,"prostitut music biographi telephon call cigar smoke allancordun jimbroadb timothyspal dexterfletch shirleyhenderson mikeleigh comedi drama music after their product ""princess ida"" meet with less-than-stun reviews, the relationship between gilbert and sullivan is strain to breaking. their friend and associ attempt to get the two to work togeth again, which open the way to ""the mikado,"" one of the duo' greatest successes."
256962,Little Boy,japanes world war ii spiritu jakobsalvati emilywatson cary-hiroyukitagawa michaelrapaport davidhenri alejandromonteverd comedi drama war an eight-year-old boy is will to do whatev it take to end world war ii so he can bring hi father home. the stori reveal the indescrib love a father ha for hi littl boy and the love a son ha for hi father.
48231,A Dangerous Method,"base on novel psychoanalysi sigmund freud biographi spank keiraknightley viggomortensen michaelfassbend sarahgadon vincentcassel davidcronenberg drama thriller seduc by the challeng of an imposs case, the driven dr. carl jung take the unbalanc yet beauti sabina spielrein as hi patient. jung’ weapon is the method of hi master, the renown sigmund freud. both men fall under sabina’ spell."
3509,A Scanner Darkly,california detect base on novel dream undercov keanureev winonaryd woodyharrelson robertdowney jr.mitch baker richardlinklat anim scienc fiction thriller an undercov cop in a not-too-dist futur becom involv with a danger new drug and begin to lose hi own ident as a result.
82684,Chasing Mavericks,wave surf sport mentor prot\u00e9g\u00e9 relationship santa cruz california gerardbutl jonnyweston elisabethshu abigailspenc levenrambin curtishanson drama surfer jay moriar set out to ride the northern california break known as mavericks.
12142,Alone in the Dark,"detect monster professor island museum christianslat tarareid stephendorff frankc. turnermatthew walker uwebol action fantasi horror thriller edward carnbi is a privat investig special in unexplain supernatur phenomena. hi case delv into the dark corner of the world, search for truth in the occult remnant of ancient civilizations. now, the greatest mysteri of hi past is about to becom the most danger case he ha ever faced."
23367,Bandslam,new jersey music battl of the band teenag rock band vanessahudgen alymichalka gaelanconnel lisakudrow scottport toddgraff comedi drama famili music a high school social outcast and the popular girl bond through a share love of music.
10740,Birth,"loss of husband reincarn friend littl boy independ film nicolekidman cameronbright dannyhuston laurenbacal alisonelliott jonathanglaz drama mysteri thriller it took anna 10 year to recov from the death of her husband, sean, but now she' on the verg of marri her boyfriend, joseph, and final move on. however, on the night of her engag party, a young boy name sean turn up, say he is her dead husband reincarnated. at first she ignor the child, but hi knowledg of her former husband' life is uncanny, lead her to believ that he might be tell the truth."
241239,A Most Violent Year,"corrupt capit winter american dream immigr oscarisaac jessicachastain albertbrook elyesgabel davidoyelowo j.c.chandor crime drama thriller a thriller set in new york citi dure the winter of 1981, statist one of the most violent year in the city' history, and center on a the live of an immigr and hi famili tri to expand their busi and capit on opportun as the rampant violence, decay, and corrupt of the day drag them in and threaten to destroy all they have built."
14582,Passchendaele,"nurs battl platoon veteran recruit paulgross carolinedhaverna joedinicol meredithbailey adamharrington paulgross drama romanc war histori sergeant michael dunn fight in the 10th battalion, aka the ""fight tenth"" with the 1st canadian divis and particip in all major canadian battl of the war, and set the record for highest number of individu braveri award for a singl battl"
14914,Flash of Genius,"biographi aaronabram alanalda laurengraham gregkinnear tatianamaslani marcabraham drama in thi david vs. goliath drama base on a true story, colleg professor robert kearn (greg kinnear) goe up against the giant of the auto industri when they fail to give him credit for invent intermitt windshield wipers. kearn doggedli pursu recognit for hi invention, as well as the much-deserv financi reward for the sake of hi wife (lauren graham) and six kids."
3902,I'm Not There.,"rock and roll music style success john f. kennedi advanc cateblanchett heathledg juliannemoor benwhishaw charlottegainsbourg toddhayn drama music six actor portray six persona of music legend bob dylan in scene depict variou stage of hi life, chronicl hi rise from unknown folksing to intern icon and reveal how dylan constantli reinvent himself."
77948,The Cold Light of Day,"kidnap spi govern henrycavil ver\u00f3nicaechegui sigourneyweav brucewilli carolinegoodal mabroukelmechri action thriller a young american uncov a conspiraci dure hi attempt to save hi family, that wa kidnap while on vacat in spain."
21755,The Brothers Bloom,"con man estafa rachelweisz adrienbrodi markruffalo rinkokikuchi robbiecoltran rianjohnson adventur comedi drama romanc the brother bloom are the best con men in the world, swindl millionair with complex scenario of lust and intrigue. now they'v decid to take on one last job – show a beauti and eccentr heiress the time of her life with a romant adventur that take them around the world."
4960,"Synecdoche, New York","new york man-woman relat writer philipseymour hoffmansamantha mortonjennif jasonleigh michellewilliam catherinekeen charliekaufman drama a theater director struggl with hi work, and the women in hi life, as he attempt to creat a life-s replica of new york insid a warehous as part of hi new play."
128,Princess Mononoke,"fight wolf villag and town iron pan y\u014djimatsuda yurikoishida y\u016bkotanaka kaorukobayashi masahikonishimura hayaomiyazaki adventur fantasi anim ashitaka, a princ of the disappear ainu tribe, is curs by a demon boar god and must journey to the west to find a cure. along the way, he encount san, a young human woman fight to protect the forest, and ladi eboshi, who is tri to destroy it. ashitaka must find a way to bring balanc to thi conflict."
14652,Bon voyage,
40932,Can't Stop the Music,camp disco woman director villag peopl alexbriley davidhodo glennhugh randyjon feliperos nancywalk comedi music movi about the villag peopl film in a documentari style.
16608,The Proposition,"gallow australia psychopath outlaw misanthrop guypearc raywinston emilywatson dannyhuston davidwenham johnhillcoat action adventur crime drama thriller set in the australian outback in the 1880s, the movi follow the seri of event follow the horrif rape and murder of the hopkin family, allegedli commit by the infam burn brother gang. captain morri stanley captur charli burn and give him 9 day to kill hi older danger psychopath brother, or els they'll hang hi younger mental slow brother on christma day."
334531,My All American,"american footbal biographi sport championship aaroneckhart finnwittrock robintunney sarahbolg michaelreilli burk angelopizzo drama freddi steinmark, an underdog on the gridiron, face the toughest challeng of hi life after lead hi team to a championship season."
32316,Marci X,
7299,Equilibrium,"resist fascism totalitarian regim destroy phase christianbal tayedigg emilywatson angusmacfadyen seanbean kurtwimm action scienc fiction thriller in a dystopian future, a totalitarian regim maintain peac by subdu the populac with a drug, and display of emot are punish by death. a man in charg of enforc the law rise to overthrow the system."
13405,The Children of Huang Shi,"base on true stori duringcreditssting jonathanrhi meyersradha mitchellchow yun-fatmichel yeoh rogerspottiswood drama war about young british journalist, georg hogg, who with the assist of a courag australian nurse, save a group of orphan children dure the japanes occup of china in 1937."
19457,The Yards,"corrupt subway infiltr crimin markwahlberg joaquinphoenix charlizetheron jamescaan ellenburstyn jamesgray drama action thriller crime in the rail yard of queens, contractor repair and rebuild the city' subway cars. these contract are lucrative, so graft and corrupt are rife. when leo handler get out of prison, he find hi aunt marri to frank olchin, one of the big contractors; he' battl with a minority-own firm for contracts."
112937,The Oogieloves in the Big Balloon Adventure,
314385,By the Sea,"franc hotel 1970 grief travel angelinajoli bradpitt m\u00e9lanielaur melvilpoupaud nielsarestrup angelinajoli drama romanc set in franc dure the mid-1970s, vanessa, a former dancer, and her husband roland, an american writer, travel the countri together. they seem to be grow apart, but when they linger in one quiet, seasid town they begin to draw close to some of it more vibrant inhabitants, such as a local bar/café-keep and a hotel owner."
8953,Steamboy,"england inventor ball boy industri revolut annesuzuki masanetsukayama katsuonakamura manamikonishi kiyoshikodama katsuhiro\u014ctomo anim fantasi scienc fiction after receiv a packag from hi grandfather, rei, a young inventor live in england dure the mid-19th century, ha hi life thrown into disarray. the packag contain a ""steam ball"", a devic of incred power, and a letter ask him to guard it. rei must evad captur from the nefari ""o'hara foundation"" who will do anyth to steal the devic and use it for their own nefari means."
29078,The Game of Their Lives,"sport gerardbutl wesbentley gavinrossdal costasmandylor louismandylor davidanspaugh drama base on a true story, thi film tell the tale of the 1950 us soccer team who, against all odds, beat england 1 - 0 in the citi of belo horizonte, brazil. although no us team ha yet won a world cup title, thi stori is about the famili tradit and passion which shape the live of the player who made up thi team of underdogs."
46503,All Good Things,"difficult childhood patriarch childhood trauma dysfunct marriag kirstendunst ryangosl kristenwiig franklangella lilyrab andrewjarecki drama mysteri thriller crime romanc newly-discov facts, court record and specul are use to elabor the true love stori and murder mysteri of the most notori unsolv murder case in new york history."
10448,Rapa Nui,in love with enemi indigen island jasonscott leeesai moralessandrin holteru potaka-dewesemilio tukihito kevinreynold adventur inter-trib rivalri lead to a competit to erect a huge statu (moai) in record time befor make can take part in the race to retriev the egg of a sooti tern. the reward for win thi race is to rule the island for one year.
13688,CJ7,"littl boy ufo extraterrestri stephenchow xujiao kittyzhang yuqilam tze-chungle sheung-ch stephenchow comedi drama famili fantasi scienc fiction ti, a realli poor construct worker that struggl to keep hi son, dicky, in privat school, mistak an orb he find in a junkjard for a toy which prove to be much, much more onc the young boy start to play with it."
10353,The Visitors II: The Corridors of Time,"mephisto french revolut time travel leap in time knight christianclavi jeanreno marie-annechazel christianbujeau murielrobin jean-mariepoir\u00e9 comedi fantasi the sequel to the visitor reunit us with those lovabl ruffian from the french mediev age who - through magic - are transport into the present, with often drastic consequences. godefroy de montmirail travel to today to recov the miss famili jewel and a sacr relic, guarantor of hi wife-to-be' fertility. the confront between godefroy' repel servant jack the crack and hi descendent, the effet jacquart, present-day owner of the chateau, further complic the matter."
43935,Dylan Dog: Dead of Night,"detect vampir supernatur zombi werewolf brandonrouth peterstormar samhuntington tayedigg anitabriem kevinmunro action comedi horror mysteri scienc fiction supernatur privat eye, dylan dog, seek out the monster of the louisiana bayou in hi signatur red shirt, black jacket and blue jeans."
11458,People I Know,drug addict press releas from prison women' prison parti alpacino kimbasing ryano'n t\u00e9aleoni jonathanwalk danielalgr drama thriller a new york press agent must scrambl when hi major client becom embroil in a huge scandal.
44638,The Tempest,"shakespear sword island frog sorceri helenmirren felicityjon reevecarney davidstrathairn tomconti julietaymor drama fantasi an adapt of the play by william shakespeare. prospera (a femal version of shakespeare' prospero) is the usurp ruler of milan who ha been banish to a mysteri island with her daughter. use her magic powers, she draw her enemi to the island to exact her revenge."
241257,Regression,"investig memori loss ethanhawk emmawatson davidthewli lothairebluteau daledickey alejandroamen\u00e1bar horror mysteri thriller minnesota, 1990. detect bruce kenner investig the case of young angela, who accus her father, john gray, of an unspeak crime. when john unexpectedli and without recollect admit guilt, renown psychologist dr. rain is brought in to help him reliv hi memori and what they discov unmask a horrifi nationwid mystery."
14538,Three Kingdoms: Resurrection of the Dragon,"warrior woman number in titl sammohung vannesswu maggieq andylau tilung danielle action histori drama the age zhao embark on hi final and greatest campaign, a road to adventur that will crown hi name in glori for all time."
13250,Butterfly on a Wheel,chicago infidel man-woman relat reveng piercebrosnan mariabello gerardbutl emmakarwandi claudettemink mikebark crime drama thriller a sociopath kidnapp method push a desper pair of parent to their absolut break point.
133931,Zambezia,"falcon bird origin jeremysuarez samuell. jacksonabigail breslinleonard nimoyjeff goldblum waynethornley comedi anim adventur famili set in a bustl bird citi on the edg of the majest victoria falls, ""zambezia"" is the stori of kai - a naïve, but high-spirit young falcon who travel to the bird citi of ""zambezia"" where he discov the truth about hi origin and, in defend the city, learn how to be part of a commun"
280871,Ramanujan,mathematician biographi prodigi ramanujam math geniu abhinayvaddi suhasinimaniratnam kevinmcgowan abbasanmol gnanarajasekaran drama histori a prodigi indian mathematician ha to overcom poverti and prejudic and make a mark with the help of hi british mentor.
239897,Dwegons,
184341,Hands of Stone,
334074,Survivor,"new year' eve fire showdown terrorist embassi piercebrosnan millajovovich dylanmcdermott angelabassett robertforst jamesmcteigu thriller a foreign servic offic in london tri to prevent a terrorist attack set to hit new york, but is forc to go on the run when she is frame for crime she did not commit."
199373,The Frozen Ground,gun escap serial killer man hunt hunt nicolascag vanessahudgen johncusack radhamitchel jodilyn o'keef scottwalk thriller crime an alaska state trooper partner with a young woman who escap the clutch of serial killer robert hansen to bring the murder to justice. base on actual events.
14202,The Painted Veil,"china cholera foreign aid epidem loveless marriag edwardnorton juliethowland naomiwatt ianrenwick lievschreib johncurran drama romanc a british medic doctor fight a cholera outbreak in a small chines village, while also be trap at home in a loveless marriag to an unfaith wife."
6968,The Baader Meinhof Complex,"terror raf 1970 martinagedeck moritzbleibtreu johannawokalek nadjauhl stipeerceg uliedel action crime drama histori thriller der baader meinhof komplex depict the polit turmoil in the period from 1967 to the bloodi ""deutschen herbst"" in 1977. the movi approach the event base on stefan aust' standard work on die rote arme fraktion (raf). the stori center on the leadership of the self name anti-fascist resist to state violence: andrea baader, ulrik meinhof and gudrun ensslin."
581,Dances with Wolves,"countrysid base on novel suicid attempt cultur clash loss of famili kevincostn marymcdonnel grahamgreen rodneya. grantfloyd redcrow westerman kevincostn adventur drama western wound civil war soldier, john dunbar tri to commit suicid – and becom a hero instead. as a reward, he' assign to hi dream post, a remot junction on the western frontier, and soon make unlik friend with the local sioux tribe."
52449,Bad Teacher,"classroom teacher school workplac humor camerondiaz jasonsegel justintimberlak lucypunch phyllissmith jakekasdan comedi a lazy, incompet middl school teacher who hate her job and her student is forc to return to her job to make enough money for a boob job after her rich fiancé dump her."
12150,Sea of Love,"new york alcohol sex detect newspap alpacino ellenbarkin johngoodman michaelrook williamhickey haroldbeck drama crime mysteri seen-it-al new york detect frank keller is unsettl - he ha done twenti year on the forc and could retire, and he hasn't come to term with hi wife leav him for a colleague. join up with an offic from anoth part of town to investig a seri of murder link by the lone heart column he find he is get serious and possibl danger involv with helen, one of the main suspects."
11247,A Cinderella Story,"jealousi cinderella work step mother high school hilaryduff jennifercoolidg chadmichael murraydan byrdregina king markrosman comedi sam montgomeri is a tomboyish, unpopular girl at school. she ha been text messag a somebodi name nomad for a few month and he ask her to meet him at the halloween danc at 11:00 in the middl of the danc floor. the onli problem is, she must get back to the diner, ran by her wick stepmom fiona by 12 sharp becaus she is not suppos to be there. befor nomad can found out who she is, she must leav with her best friend, carter drive her back to the diner. after that night, everyth in sam' life goe wacko!"
4232,Scream,"halloween gore serial killer slasher tabloid davidarquett nevecampbel courteneycox matthewlillard rosemcgowan wescraven crime horror mysteri a killer known as ghostfac begin kill off teenagers, and as the bodi count begin rising, one girl and her friend find themselv contempl the 'rules' of horror film as they find themselv live in a real-lif one."
9378,Thir13en Ghosts,"hunter nanni nuditi collector hous tonyshalhoub embethdavidtz matthewlillard shannonelizabeth matthewharrison stevebeck horror thriller arthur and hi two children, kathi and bobby, inherit hi uncl cyrus' estate: a glass hous that serv as a prison to 12 ghosts. when the family, accompani by bobby' nanni and an attorney, enter the hous they find themselv trap insid an evil machin ""design by the devil and power by the dead"" to open the eye of hell. aid by dennis, a ghost hunter, and hi rival kalina, a ghost right activist out to set the ghost free, the group must do what they can to get out of the hous alive."
694,The Shining,"hotel isol hoteli colorado maze jacknicholson shelleyduval dannylloyd scatmancroth barrynelson stanleykubrick horror thriller jack torranc accept a caretak job at the overlook hotel, where he, along with hi wife wendi and their son danny, must live isol from the rest of the world for the winter. but they aren't prepar for the mad that lurk within."
105,Back to the Future,"clock tower car race terrorist delorean lightn michaelj. foxchristoph lloydlea thompsoncrispin gloverthoma f.wilson robertzemecki adventur comedi scienc fiction famili eighti teenag marti mcfli is accident sent back in time to 1955, inadvert disrupt hi parents' first meet and attract hi mother' romant interest. marti must repair the damag to histori by rekindl hi parents' romanc and - with the help of hi eccentr inventor friend doc brown - return to 1985."
11377,House on Haunted Hill,"lunat asylum aftercreditssting geoffreyrush famkejanssen tayedigg petergallagh chriskattan williammalon horror mysteri thriller a remak of the 1959 film of the same name. a millionair offer a group of divers peopl $1,000,000 to spend the night in a haunt hous with a horrifi past."
26367,I Can Do Bad All By Myself,"aunt duringcreditssting tylerperri tarajip. hensonadam rodr\u00edguezmari j.blige gladysknight tylerperri drama comedi when madea catch sixteen-year-old jennif and her two younger brother loot her home, she decid to take matter into her own hand and deliv the young delinqu to the onli rel they have: their aunt april. a heavy-drink nightclub singer who live off of raymond, her marri boyfriend, april want noth to do with the kids."
385383,Fight Valley,"new jersey martial art sister sport murder erino'brien mieshat hollyholm cristianejustino susiecelek robhawk action drama when tori coro turn up dead, the neighborhood turn up silent. rumor ha it she becam yet anoth victim of the small town known as fight valley. tory' sister windsor move to town to begin her own investig on her sister' mysteri death after week of no lead from the police. she' quick to learn that tori fought for money to make end meet. if girl-next-door windsor is go to make her way into fight valley to find the truth about tory, she' go to have to fight her way in. ""jabs"" (miesha tate) swore she would never throw a punch in the valley again. jab now find herself train windsor to surviv the painful, unexpect path she' about to take. everi corner. everi alley. everi doorway. she must follow the last footstep of her sister in order to come face-to-fac with tory' killer in fight valley."
41210,The Switch,"alcohol singl parent babi restaur aquarium jasonbateman jenniferaniston jeffgoldblum juliettelewi toddlouiso joshgordon comedi romanc drama an unmarri 40-year-old woman turn to a turkey baster in order to becom pregnant. seven year later, she reunit with her best friend, who ha been live with a secret: he replac her prefer sperm sampl with hi own."
12090,Just Married,"venic franc prison fire europ ashtonkutch brittanymurphi christiankan davidmoscow alexthoma shawnlevi comedi tom leezak and sarah mcnerney fall in love and plan to get married, despit opposit from sarah' uptight, rich family. when they do get married, and get a chanc to prove sarah' famili wrong, they go on a european honeymoon and run into disast after disaster. they have to decid whether the honeymoon from hell and a few pre-marit mistak are worth throw away their love and marriage."
62630,The Devil's Double,palac impostor pervert dominiccoop ludivinesagni raadrawi mehmetferda philipquast leetamahori drama action thriller crime war a chill vision of the hous of saddam hussein come to life through the eye of the man who wa forc to becom the doubl of hussein' sadist son.
16110,Thomas and the Magic Railroad,
29427,The Crazies,terror biolog weapon cover-up splatter duringcreditssting timothyolyph radhamitchel joeanderson daniellepanabak christielynn smith breckeisn mysteri horror action four friend find themselv trap in their small hometown after they discov their friend and neighbor go quickli and horrif insane.
129,Spirited Away,witch parent kid relationship magic twilight dark rumihiiragi miyuirino marinatsuki takashinaito yasukosawaguchi hayaomiyazaki fantasi adventur anim famili a ten year old girl who wander away from her parent along a path that lead to a world rule by strang and unusu monster-lik animals. her parent have been chang into pig along with other insid a bathhous full of these creatures. will she ever see the world how it onc was?
244114,Firestorm,"robberi street war gun battl rogu cop andylau gordonlam ka-tungyao chenhu junray lui alanyuen action crime a crew of season crimin led by the notori nam, arm with high-pow weapons, pull off anoth smooth and violent armor car heist in broad daylight in a crowd street. whoever tri to get in their way, they will show no mercy. thi put the polic forc to shame and humiliation. a hardboil senior polic inspector lui, hot on the trail of nam and hi tight crew, determin to put an end to thi mad that caus the live of innoc people. but he soon come face to face with the cruel realiti that the usual polic tactic are too futil to send these arm thiev behind bars. extrem crime requir extrem justice, even if it mean cross hi moral line. tou, an ex-con desper to leav hi crimin past behind, volunt to be lui’ snitch in exchang for a fresh start with her girlfriend bing. but littl doe he know what hellish situat he’ get himself into."
2669,The Bounty,"femal nuditi exot island mutini lake nuditi melgibson anthonyhopkin laurenceolivi edwardfox danielday-lewi rogerdonaldson action drama histori the familiar stori of lieuten bligh, whose cruelti lead to a mutini on hi ship. thi version follow both the effort of fletcher christian to get hi men beyond the reach of british retribution, and the epic voyag of lieuten bligh to get hi loyalist safe to east timor in a tini lifeboat."
203833,The Book Thief,"world war ii book nazi germani jewish geoffreyrush sophien\u00e9liss emilywatson nicoliersch benschnetz brianperciv drama while subject to the horror of wwii germany, young liesel find solac by steal book and share them with others. under the stair in her home, a jewish refug is be shelter by her adopt parents."
13523,Sex Drive,sex jealousi virgin nuditi commun joshzuckerman amandacrew clarkduk jamesmarsden sethgreen seanand comedi adventur romanc a high school senior drive cross-countri with hi best friend to hook up with a babe he met online.
25195,Leap Year,"taxi bar wale marriag propos airplan amyadam matthewgood adamscott johnlithgow flaminiacinqu anandtuck romanc comedi when yet anoth anniversari pass without a marriag propos from her boyfriend, anna decid to take action. awar of a celtic tradit that allow women to pop the question on feb. 29, she plan to follow her lover to dublin and ask him to marri her. fate ha other plans, however, and anna wind up on the other side of the emerald isl with handsome, but surly, declan -- an irishman who may just lead anna down the road to true love."
17277,The Fall of the Roman Empire,"roman empir ancient rome sophialoren stephenboyd alecguin christopherplumm anthonyquayl anthonymann drama histori drawn from the same event that later inspir gladiator, the film chart the power-hungri greed and father-son betray that led to rome' collaps at the bloodi hand of the barbarians."
50725,Take Me Home Tonight,"becom an adult lie night sister job tophergrac annafari danfogl teresapalm michelletrachtenberg michaeldows comedi drama romanc recent mit grad matt franklin (topher grace) should be well on hi way to a success career at a fortun 500 company, but instead, he rebel against matur by take a job at a video store. matt rethink hi posit when hi unrequit high-school crush, tori (teresa palmer), walk in and invit him to an end-of-summ party. with the help of hi twin sister (anna faris) and hi best friend (dan fogler), matt hatch a plan to chang the cours of hi life."
82631,Won't Back Down,"base on true stori violadavi maggiegyllenha vingrham lancereddick rosieperez danielbarnz drama two determin mothers­, one a teacher, look to transform their children' fail inner citi school. face a power and entrench bureaucracy, they risk everyth to make a differ in the educ and futur of their children"
73191,The Nutcracker,"ballet darcikistl damianwoetzel bartrobinson cookkyra nicholsjessica lynncohen emileardolino famili fantasi music on christma eve, a littl girl name mari (cohen) fall asleep after a parti at her home and dream herself into a fantast world where toy becom larger than life. she meet up with the nutcrack princ (culkin) who defend her from the mous king."
22479,Kansas City,"politician kansa citi elect jazz music jenniferjason leighmiranda richardsonharri belafontemichael murphydermot mulroney robertaltman thriller drama music crime robert altman' stori is a riff on race, class, and power cross-cut between the two kidnap and the background of corrupt polit and virtuoso jazz music. it all take place in kansa citi in 1934."
340611,Indignation,"base on novel jewish life ohio 1950 loganlerman sarahgadon tracylett lindaemond dannyburstein jamesschamu drama in 1951, marcu messner, a working-class jewish student from new jersey, attend a small ohio college, where he struggl with anti-semitism, sexual repression, and the ongo korean war."
10065,The Amityville Horror,holi water long island remak famili dinner paranorm ryanreynold melissageorg jessejam chlo\u00ebgrac moretzjimmi bennett andrewdougla horror thriller drama a famili is terror by demon forc after move into a home that wa the site of a grisli mass-murder.
2757,Adaptation.,allig marriag crisi writer' block orchid nicolascag merylstreep chriscoop tildaswinton caraseymour spikejonz comedi crime drama a love-lorn script writer grow increasingli desper in hi quest to adapt the book 'the orchid thief'.
11683,Land of the Dead,"cage dystopia survivor zombi zombi apocalyps simonbak johnleguizamo dennishopp robertjoy asiaargento georgea.romero horror the world is full of zombi and the survivor have barricad themselv insid a wall citi to keep out the live dead. as the wealthi hide out in skyscrap and chao rule the streets, the rest of the survivor must find a way to stop the evolv zombi from break into the city."
244339,Out of Inferno,
1878,Fear and Loathing in Las Vegas,"gonzo journalist sweati face fake ident wed chapel grapefruit johnnydepp beniciodel torotobey maguirechristina ricciellen barkin terrygilliam adventur drama comedi the hallucinogen misadventur of sportswrit raoul duke and hi samoan lawyer, dr. gonzo, on a three-day romp from lo angel to la vegas. motor across the mojav desert on the way to sin city, duke and hi purpl haze passeng ingest a cornucopia of drug rang from acid to ether."
23082,The Invention of Lying,
195589,Neighbors,alcohol babi parti famili fratern sethrogen zacefron rosebyrn davefranco ikebarinholtz nicholasstol comedi a coupl with a newborn babi face unexpect difficulti after they are forc to live next to a fratern house.
854,The Mask,"dual ident bank mockeri green balloon jimcarrey camerondiaz nancyfish timbagley johnnywilliam chuckrussel romanc comedi crime fantasi when timid bank clerk stanley ipkiss discov a magic mask contain the spirit of the nors god loki, hi entir life changes. while wear the mask, ipkiss becom a supernatur playboy exud charm and confid which allow him to catch the eye of local nightclub singer tina carlyle. unfortunately, under the mask' influence, ipkiss also rob a bank, which anger junior crime lord dorian tyrell, whose goon get blame for the heist."
2280,Big,"basebal co-work bronx pinbal machin toy maker tomhank elizabethperkin robertloggia johnheard jaredrushton pennymarshal fantasi drama comedi romanc famili a young boy, josh baskin make a wish at a carniv machin to be big. he wake up the follow morn to find that it ha been grant and hi bodi ha grown older overnight. but he is still the same 13-year-old boy inside. now he must learn how to cope with the unfamiliar world of grown-up includ get a job and have hi first romant encount with a woman. what will he find out about thi strang world?"
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"male nuditi usa california prostitut journalist sachabaron cohenken davitianluenel pamelaanderson bobbarr larrycharl comedi kazakh journalist borat sagdiyev travel to america to make a documentary. as he zigzag across the nation, borat meet real peopl in real situat with hyster consequences. hi backward behavior gener strong reaction around him expos prejudic and hypocrisi in american culture."
8835,Legally Blonde,"harvard law school black femal judg smart blond girl power reesewitherspoon lukewilson selmablair matthewdavi victorgarb robertluket comedi ell wood ha it all. she' the presid of her sorority, a hawaiian tropic girl, miss june in her campu calendar, and, abov all, a natur blonde. she date the cutest fratern boy on campu and want noth more than to be mrs. warner huntington iii. but, there' just one thing stop warner from pop the question: ell is too blonde."
157,Star Trek III: The Search for Spock,
8643,The Exorcism of Emily Rose,"epilepsi possess teenag girl spirit umbrella lauralinney tomwilkinson campbellscott jennifercarpent kennethwelsh scottderrickson crime drama horror thriller when a younger girl call emili rose (carpenter) dies, everyon put blame on the exorc which wa perform on her by father moor (wilkinson) prior to her death. the priest is arrest on suspicion of murder. the trail begin with lawyer erin bruner (linney) repres moore, but it is not go to be easy, as no one want to believ what father moor say is true."
10402,Deuce Bigalow: Male Gigolo,"fish aquarium carniv hous callboy robschneid williamforsyth eddiegriffin arijabareiki odedfehr mikemitchel comedi deuc bigalow is a less than attractive, down on hi luck aquarium cleaner. one day he wreck the hous of a gigolo and need quick money to repair it. the onli way he can make it is to becom a gigolo himself, take on an unusu mix of femal clients. he encount a coupl of problems, though. he fall in love with one of hi unusu clients, and a sleazi polic offic is hot on hi trail."
218043,Left Behind,airplan the raptur remak pilot hero nicolascag chadmichael murraylea thompsonnicki whelanmartin klebba vicarmstrong thriller action scienc fiction a small group of survivor are left behind after million of peopl suddenli vanish dure the raptur and the world is plung into chao and destruction.
9043,The Family Stone,"holiday christma clairedan dianekeaton rachelmcadam dermotmulroney sarahjessica parker thomasbezucha comedi drama romanc an uptight, conservative, businesswoman accompani her boyfriend to hi eccentr and outgo family' annual christma celebr and find that she' a fish out of water in their free-spirit way of life."
